dt,AAPL,MSFT,TSLA,MCD,BK
2017-10-05 19:28:00+00:00,34213.0,41706.0,4021.0,10173.0,5421.0
2017-10-05 19:29:00+00:00,45123.0,24406.0,2554.0,30060.0,2148.0
2017-10-05 19:30:00+00:00,56737.0,113769.0,4550.0,7955.0,5670.0
2017-10-05 19:31:00+00:00,47220.0,43567.0,3000.0,4589.0,9347.0
2017-10-05 19:32:00+00:00,22693.0,30234.0,2500.0,6378.0,1183.0
2017-10-05 19:33:00+00:00,40383.0,55861.0,7375.0,3178.0,900.0
2017-10-05 19:34:00+00:00,70277.0,49497.0,11983.0,4664.0,19299.0
2017-10-05 19:35:00+00:00,35062.0,58413.0,10845.0,9371.0,2176.0
2017-10-05 19:36:00+00:00,63456.0,29134.0,6999.0,9668.0,4898.0
2017-10-05 19:37:00+00:00,33180.0,35972.0,1558.0,6147.0,3122.0
2017-10-05 19:38:00+00:00,54645.0,28152.0,5791.0,9938.0,9268.0
2017-10-05 19:39:00+00:00,111090.0,92527.0,5894.0,12206.0,9680.0
2017-10-05 19:40:00+00:00,65736.0,47726.0,5500.0,2903.0,1225.0
2017-10-05 19:41:00+00:00,39953.0,30784.0,12021.0,50234.0,6071.0
2017-10-05 19:42:00+00:00,39935.0,17722.0,4215.0,31591.0,3553.0
2017-10-05 19:43:00+00:00,36089.0,21977.0,7320.0,20436.0,11059.0
2017-10-05 19:44:00+00:00,57617.0,46903.0,13118.0,5938.0,1805.0
2017-10-05 19:45:00+00:00,50600.0,94364.0,8606.0,10970.0,6987.0
2017-10-05 19:46:00+00:00,40433.0,59340.0,6444.0,11098.0,8586.0
2017-10-05 19:47:00+00:00,53251.0,83355.0,9508.0,8053.0,3400.0
2017-10-05 19:48:00+00:00,67710.0,44027.0,9472.0,10067.0,10648.0
2017-10-05 19:49:00+00:00,47224.0,106949.0,8583.0,11451.0,4047.0
2017-10-05 19:50:00+00:00,48657.0,56484.0,4380.0,7094.0,12902.0
2017-10-05 19:51:00+00:00,91163.0,267893.0,18714.0,12558.0,9221.0
2017-10-05 19:52:00+00:00,61923.0,43485.0,5125.0,11069.0,2015.0
2017-10-05 19:53:00+00:00,53129.0,39887.0,3220.0,6163.0,11677.0
2017-10-05 19:54:00+00:00,69441.0,67430.0,18407.0,8440.0,16186.0
2017-10-05 19:55:00+00:00,57771.0,127660.0,28551.0,16439.0,26247.0
2017-10-05 19:56:00+00:00,120885.0,130492.0,9436.0,15541.0,12267.0
2017-10-05 19:57:00+00:00,121158.0,125435.0,10909.0,14210.0,29816.0
2017-10-05 19:58:00+00:00,141034.0,176643.0,16788.0,26300.0,28134.0
2017-10-05 19:59:00+00:00,197560.0,175612.0,21400.0,17081.0,23133.0
2017-10-05 20:00:00+00:00,240315.0,427736.0,37212.0,44823.0,96770.0
2017-10-06 13:31:00+00:00,438070.0,443125.0,56746.0,47851.0,34946.0
2017-10-06 13:32:00+00:00,132349.0,26710.0,8730.0,4280.0,5150.0
2017-10-06 13:33:00+00:00,154948.0,35171.0,15353.0,400.0,8721.0
2017-10-06 13:34:00+00:00,84692.0,48869.0,28388.0,4685.0,2000.0
2017-10-06 13:35:00+00:00,104982.0,40148.0,12305.0,7718.0,7000.0
2017-10-06 13:36:00+00:00,79551.0,56718.0,18178.0,8738.0,3820.0
2017-10-06 13:37:00+00:00,91179.0,101640.0,16758.0,14232.0,10750.0
2017-10-06 13:38:00+00:00,76914.0,23728.0,7890.0,6910.0,3700.0
2017-10-06 13:39:00+00:00,48014.0,26192.0,20092.0,2018.0,5600.0
2017-10-06 13:40:00+00:00,64600.0,20295.0,12879.0,2035.0,5512.0
2017-10-06 13:41:00+00:00,33494.0,50258.0,31229.0,6682.0,7584.0
2017-10-06 13:42:00+00:00,40798.0,24105.0,10943.0,6788.0,5400.0
2017-10-06 13:43:00+00:00,78712.0,24994.0,17944.0,6849.0,7534.0
2017-10-06 13:44:00+00:00,75281.0,49585.0,9137.0,3820.0,4941.0
2017-10-06 13:45:00+00:00,60618.0,54116.0,8583.0,2700.0,2250.0
2017-10-06 13:46:00+00:00,58128.0,49562.0,4901.0,2546.0,2040.0
2017-10-06 13:47:00+00:00,71203.0,16784.0,9060.0,5550.0,1200.0
2017-10-06 13:48:00+00:00,124904.0,49318.0,16775.0,4700.0,746.0
2017-10-06 13:49:00+00:00,92813.0,17803.0,9065.0,1400.0,2100.0
2017-10-06 13:50:00+00:00,77036.0,20739.0,14381.0,3615.0,12870.0
2017-10-06 13:51:00+00:00,65552.0,36499.0,22285.0,7824.0,600.0
2017-10-06 13:52:00+00:00,33796.0,35355.0,16235.0,4603.0,3013.0
2017-10-06 13:53:00+00:00,47933.0,52804.0,21213.0,4425.0,4988.0
2017-10-06 13:54:00+00:00,40096.0,50334.0,15578.0,14252.0,3598.0
2017-10-06 13:55:00+00:00,33380.0,61340.0,10025.0,2306.0,4606.0
2017-10-06 13:56:00+00:00,44177.0,25484.0,8270.0,1705.0,2468.0
2017-10-06 13:57:00+00:00,39672.0,41424.0,7519.0,1939.0,1900.0
2017-10-06 13:58:00+00:00,29866.0,10981.0,6041.0,4300.0,1800.0
2017-10-06 13:59:00+00:00,25586.0,10041.0,8434.0,4779.0,3750.0
2017-10-06 14:00:00+00:00,48694.0,27140.0,3250.0,3283.0,1945.0
2017-10-06 14:01:00+00:00,50096.0,114769.0,12771.0,7644.0,10948.0
2017-10-06 14:02:00+00:00,79596.0,35088.0,5751.0,2600.0,2516.0
2017-10-06 14:03:00+00:00,28792.0,18828.0,6009.0,3535.0,700.0
2017-10-06 14:04:00+00:00,46074.0,16768.0,10564.0,1800.0,3300.0
2017-10-06 14:05:00+00:00,39204.0,23870.0,7436.0,3753.0,1600.0
2017-10-06 14:06:00+00:00,36933.0,29613.0,16496.0,4477.0,1400.0
2017-10-06 14:07:00+00:00,60862.0,59670.0,23174.0,1900.0,2027.0
2017-10-06 14:08:00+00:00,19028.0,50111.0,5835.0,954.0,4594.0
2017-10-06 14:09:00+00:00,49902.0,39236.0,4231.0,2975.0,3942.0
2017-10-06 14:10:00+00:00,22840.0,18464.0,7490.0,3588.0,3700.0
2017-10-06 14:11:00+00:00,36120.0,31871.0,2706.0,2178.0,1213.0
2017-10-06 14:12:00+00:00,29495.0,42936.0,6700.0,4984.0,2803.0
2017-10-06 14:13:00+00:00,46292.0,36967.0,6259.0,2781.0,12208.0
2017-10-06 14:14:00+00:00,12215.0,19794.0,3321.0,2653.0,4950.0
2017-10-06 14:15:00+00:00,18959.0,30399.0,3800.0,2469.0,2425.0
2017-10-06 14:16:00+00:00,44184.0,35481.0,1900.0,1341.0,3407.0
2017-10-06 14:17:00+00:00,21900.0,15902.0,2900.0,2200.0,2990.0
2017-10-06 14:18:00+00:00,42342.0,15493.0,2956.0,2100.0,1600.0
2017-10-06 14:19:00+00:00,49318.0,14047.0,4175.0,1242.0,7853.0
2017-10-06 14:20:00+00:00,51882.0,30841.0,2359.0,3065.0,7097.0
2017-10-06 14:21:00+00:00,23598.0,98877.0,5864.0,1714.0,1299.0
2017-10-06 14:22:00+00:00,26742.0,15519.0,3568.0,1329.0,6093.0
2017-10-06 14:23:00+00:00,16017.0,25088.0,3513.0,1304.0,1600.0
2017-10-06 14:24:00+00:00,37489.0,13050.0,6193.0,4719.0,700.0
2017-10-06 14:25:00+00:00,38033.0,26071.0,6765.0,3536.0,3696.0
2017-10-06 14:26:00+00:00,47336.0,10483.0,1837.0,1700.0,1000.0
2017-10-06 14:27:00+00:00,20728.0,26994.0,3550.0,7364.0,500.0
2017-10-06 14:28:00+00:00,22445.0,30744.0,5100.0,1839.0,3300.0
2017-10-06 14:29:00+00:00,33929.0,17109.0,2972.0,544.0,2040.0
2017-10-06 14:30:00+00:00,31471.0,45293.0,6486.0,1300.0,1898.0
2017-10-06 14:31:00+00:00,14709.0,12817.0,7200.0,2000.0,1542.0
2017-10-06 14:32:00+00:00,43030.0,22528.0,21865.0,2664.0,2039.0
2017-10-06 14:33:00+00:00,28474.0,17506.0,5601.0,2567.0,900.0
2017-10-06 14:34:00+00:00,16129.0,37207.0,4478.0,2600.0,9114.0
2017-10-06 14:35:00+00:00,17423.0,17093.0,17438.0,2395.0,5283.0
2017-10-06 14:36:00+00:00,40876.0,40954.0,35771.0,9705.0,2659.0
2017-10-06 14:37:00+00:00,21705.0,13167.0,18571.0,2300.0,2776.0
2017-10-06 14:38:00+00:00,60062.0,62967.0,9182.0,11267.0,1780.0
2017-10-06 14:39:00+00:00,31911.0,24814.0,9220.0,4560.0,2725.0
2017-10-06 14:40:00+00:00,18170.0,24306.0,3195.0,1500.0,1700.0
2017-10-06 14:41:00+00:00,24330.0,21556.0,6141.0,4320.0,5973.0
2017-10-06 14:42:00+00:00,17786.0,33930.0,6443.0,3240.0,6100.0
2017-10-06 14:43:00+00:00,18403.0,26328.0,7064.0,5780.0,1865.0
2017-10-06 14:44:00+00:00,37483.0,27171.0,9292.0,2780.0,1500.0
2017-10-06 14:45:00+00:00,30115.0,17004.0,3557.0,1000.0,1764.0
2017-10-06 14:46:00+00:00,11652.0,11152.0,4371.0,2090.0,1411.0
2017-10-06 14:47:00+00:00,21546.0,26799.0,1900.0,3172.0,2450.0
2017-10-06 14:48:00+00:00,11539.0,10996.0,400.0,2605.0,1000.0
2017-10-06 14:49:00+00:00,12974.0,9024.0,1833.0,5187.0,11509.0
2017-10-06 14:50:00+00:00,25815.0,31606.0,4708.0,2546.0,1875.0
2017-10-06 14:51:00+00:00,19311.0,19542.0,600.0,5280.0,5443.0
2017-10-06 14:52:00+00:00,16038.0,24334.0,1127.0,749.0,2971.0
2017-10-06 14:53:00+00:00,88792.0,62086.0,6309.0,4031.0,2064.0
2017-10-06 14:54:00+00:00,41689.0,30527.0,11631.0,3049.0,500.0
2017-10-06 14:55:00+00:00,32594.0,55339.0,1263.0,3300.0,947.0
2017-10-06 14:56:00+00:00,93608.0,86386.0,6695.0,5005.0,6411.0
2017-10-06 14:57:00+00:00,40488.0,40725.0,6108.0,6035.0,2094.0
2017-10-06 14:58:00+00:00,23858.0,23535.0,6644.0,4784.0,1400.0
2017-10-06 14:59:00+00:00,24287.0,42595.0,4641.0,3073.0,1800.0
2017-10-06 15:00:00+00:00,16160.0,37541.0,1077.0,5704.0,3205.0
2017-10-06 15:01:00+00:00,25705.0,26605.0,5319.0,3012.0,1712.0
2017-10-06 15:02:00+00:00,34795.0,18783.0,6176.0,7505.0,1100.0
2017-10-06 15:03:00+00:00,28297.0,14081.0,5394.0,14701.0,500.0
2017-10-06 15:04:00+00:00,11454.0,22290.0,4450.0,14485.0,5883.0
2017-10-06 15:05:00+00:00,31954.0,19673.0,3393.0,8419.0,2600.0
2017-10-06 15:06:00+00:00,34125.0,11887.0,1850.0,9615.0,3100.0
2017-10-06 15:07:00+00:00,28400.0,14732.0,7526.0,3990.0,1400.0
2017-10-06 15:08:00+00:00,42465.0,26376.0,20681.0,5469.0,2300.0
2017-10-06 15:09:00+00:00,26647.0,17362.0,6824.0,2374.0,1023.0
2017-10-06 15:10:00+00:00,15114.0,14005.0,5906.0,3100.0,2200.0
2017-10-06 15:11:00+00:00,22867.0,14905.0,7028.0,4500.0,1600.0
2017-10-06 15:12:00+00:00,6818.0,12630.0,4530.0,15637.0,5061.0
2017-10-06 15:13:00+00:00,26418.0,31978.0,7212.0,6401.0,1048.0
2017-10-06 15:14:00+00:00,14682.0,12681.0,7233.0,7271.0,300.0
2017-10-06 15:15:00+00:00,15709.0,12727.0,3200.0,5751.0,4343.0
2017-10-06 15:16:00+00:00,46618.0,8180.0,7489.0,1693.0,8610.0
2017-10-06 15:17:00+00:00,61030.0,20625.0,6201.0,7468.0,3083.0
2017-10-06 15:18:00+00:00,39897.0,21846.0,4193.0,2871.0,2900.0
2017-10-06 15:19:00+00:00,16407.0,6502.0,1700.0,4333.0,1269.0
2017-10-06 15:20:00+00:00,20752.0,6314.0,5580.0,4785.0,1100.0
2017-10-06 15:21:00+00:00,37261.0,10295.0,2602.0,652.0,6032.0
2017-10-06 15:22:00+00:00,26923.0,28185.0,8821.0,3126.0,4115.0
2017-10-06 15:23:00+00:00,26455.0,6667.0,3050.0,2300.0,1663.0
2017-10-06 15:24:00+00:00,93673.0,13447.0,4807.0,1325.0,2800.0
2017-10-06 15:25:00+00:00,19957.0,8916.0,6361.0,2455.0,2345.0
2017-10-06 15:26:00+00:00,38382.0,19628.0,10888.0,1643.0,1760.0
2017-10-06 15:27:00+00:00,15574.0,10294.0,4760.0,4499.0,1415.0
2017-10-06 15:28:00+00:00,16987.0,24430.0,4866.0,3100.0,100.0
2017-10-06 15:29:00+00:00,12499.0,18724.0,4435.0,2381.0,1526.0
2017-10-06 15:30:00+00:00,12234.0,8944.0,3184.0,2853.0,1200.0
2017-10-06 15:31:00+00:00,23320.0,26250.0,2009.0,3346.0,3021.0
2017-10-06 15:32:00+00:00,10885.0,26143.0,2636.0,4200.0,3063.0
2017-10-06 15:33:00+00:00,12488.0,21451.0,4118.0,2700.0,500.0
2017-10-06 15:34:00+00:00,31008.0,25351.0,1400.0,1240.0,3791.0
2017-10-06 15:35:00+00:00,12018.0,11445.0,1750.0,4800.0,1947.0
2017-10-06 15:36:00+00:00,29225.0,17697.0,825.0,2857.0,7651.0
2017-10-06 15:37:00+00:00,33517.0,11809.0,3327.0,1700.0,800.0
2017-10-06 15:38:00+00:00,21197.0,9600.0,6611.0,1799.0,812.0
2017-10-06 15:39:00+00:00,36831.0,11918.0,856.0,2902.0,100.0
2017-10-06 15:40:00+00:00,14872.0,6563.0,6640.0,1336.0,1605.0
2017-10-06 15:41:00+00:00,11638.0,10371.0,3380.0,25400.0,4200.0
2017-10-06 15:42:00+00:00,15835.0,13953.0,9771.0,2000.0,2232.0
2017-10-06 15:43:00+00:00,18742.0,9424.0,4200.0,4629.0,4422.0
2017-10-06 15:44:00+00:00,51599.0,31578.0,7889.0,3348.0,12239.0
2017-10-06 15:45:00+00:00,30446.0,17977.0,6725.0,1651.0,6115.0
2017-10-06 15:46:00+00:00,14546.0,6601.0,3350.0,3023.0,2505.0
2017-10-06 15:47:00+00:00,10567.0,19595.0,1500.0,504.0,14921.0
2017-10-06 15:48:00+00:00,20786.0,4511.0,2200.0,695.0,14065.0
2017-10-06 15:49:00+00:00,15845.0,3069.0,2830.0,1100.0,2740.0
2017-10-06 15:50:00+00:00,14027.0,4410.0,2450.0,2187.0,3600.0
2017-10-06 15:51:00+00:00,17633.0,26012.0,4916.0,1800.0,1800.0
2017-10-06 15:52:00+00:00,6745.0,16684.0,6050.0,1600.0,2000.0
2017-10-06 15:53:00+00:00,24058.0,14206.0,3195.0,1900.0,6582.0
2017-10-06 15:54:00+00:00,36028.0,8315.0,2200.0,700.0,3700.0
2017-10-06 15:55:00+00:00,31226.0,54172.0,10628.0,2541.0,5723.0
2017-10-06 15:56:00+00:00,21970.0,9833.0,6938.0,2206.0,800.0
2017-10-06 15:57:00+00:00,35996.0,20774.0,1893.0,1700.0,3500.0
2017-10-06 15:58:00+00:00,9213.0,5832.0,1938.0,5940.0,2100.0
2017-10-06 15:59:00+00:00,14409.0,15992.0,2550.0,20873.0,1804.0
2017-10-06 16:00:00+00:00,11543.0,8800.0,10133.0,2000.0,1226.0
2017-10-06 16:01:00+00:00,63732.0,70753.0,3619.0,2537.0,1746.0
2017-10-06 16:02:00+00:00,20673.0,10130.0,6688.0,3037.0,2172.0
2017-10-06 16:03:00+00:00,63828.0,42046.0,3650.0,3050.0,4622.0
2017-10-06 16:04:00+00:00,24048.0,8751.0,1005.0,3012.0,1417.0
2017-10-06 16:05:00+00:00,24216.0,7313.0,610.0,3369.0,700.0
2017-10-06 16:06:00+00:00,32153.0,17218.0,3539.0,700.0,1100.0
2017-10-06 16:07:00+00:00,19922.0,14786.0,2515.0,2506.0,3100.0
2017-10-06 16:08:00+00:00,23566.0,17135.0,3345.0,1726.0,1329.0
2017-10-06 16:09:00+00:00,15140.0,11142.0,3391.0,1900.0,1026.0
2017-10-06 16:10:00+00:00,18552.0,13137.0,6497.0,3570.0,1400.0
2017-10-06 16:11:00+00:00,14314.0,24594.0,2124.0,2200.0,2232.0
2017-10-06 16:12:00+00:00,12343.0,16829.0,3355.0,3350.0,3126.0
2017-10-06 16:13:00+00:00,9380.0,7311.0,300.0,2597.0,2410.0
2017-10-06 16:14:00+00:00,12131.0,10410.0,920.0,5590.0,2237.0
2017-10-06 16:15:00+00:00,7788.0,10638.0,920.0,1000.0,700.0
2017-10-06 16:16:00+00:00,51273.0,12787.0,100.0,2400.0,5300.0
2017-10-06 16:17:00+00:00,12862.0,12232.0,1180.0,6561.0,2590.0
2017-10-06 16:18:00+00:00,11258.0,9707.0,2335.0,1164.0,1000.0
2017-10-06 16:19:00+00:00,9925.0,7482.0,3528.0,10999.0,909.0
2017-10-06 16:20:00+00:00,28266.0,7929.0,4317.0,8924.0,700.0
2017-10-06 16:21:00+00:00,13064.0,7800.0,5000.0,3060.0,1484.0
2017-10-06 16:22:00+00:00,39080.0,20327.0,8567.0,3299.0,5899.0
2017-10-06 16:23:00+00:00,13316.0,10137.0,2094.0,1803.0,8497.0
2017-10-06 16:24:00+00:00,18741.0,6807.0,14327.0,3447.0,1630.0
2017-10-06 16:25:00+00:00,69995.0,15337.0,2985.0,4150.0,2861.0
2017-10-06 16:26:00+00:00,46006.0,5430.0,5305.0,4996.0,1256.0
2017-10-06 16:27:00+00:00,25180.0,16559.0,6212.0,3400.0,9025.0
2017-10-06 16:28:00+00:00,17074.0,9881.0,1477.0,2700.0,4275.0
2017-10-06 16:29:00+00:00,30234.0,12873.0,1200.0,1900.0,14858.0
2017-10-06 16:30:00+00:00,38412.0,14227.0,464.0,5320.0,5371.0
2017-10-06 16:31:00+00:00,20267.0,17982.0,3990.0,36854.0,11390.0
2017-10-06 16:32:00+00:00,15271.0,7866.0,7145.0,12124.0,5000.0
2017-10-06 16:33:00+00:00,15906.0,18755.0,4640.0,15691.0,3700.0
2017-10-06 16:34:00+00:00,27569.0,11818.0,3774.0,8137.0,2635.0
2017-10-06 16:35:00+00:00,20205.0,10944.0,1850.0,7810.0,630.0
2017-10-06 16:36:00+00:00,15126.0,9462.0,9622.0,7103.0,5900.0
2017-10-06 16:37:00+00:00,22671.0,3765.0,954.0,1850.0,3260.0
2017-10-06 16:38:00+00:00,19496.0,13083.0,10825.0,1300.0,1790.0
2017-10-06 16:39:00+00:00,15883.0,13712.0,2186.0,6506.0,2813.0
2017-10-06 16:40:00+00:00,16339.0,14349.0,19879.0,7253.0,1100.0
2017-10-06 16:41:00+00:00,33694.0,10992.0,4649.0,3818.0,3400.0
2017-10-06 16:42:00+00:00,29050.0,11420.0,3949.0,3149.0,2230.0
2017-10-06 16:43:00+00:00,20109.0,4106.0,8491.0,3200.0,700.0
2017-10-06 16:44:00+00:00,20399.0,14393.0,3906.0,3981.0,2717.0
2017-10-06 16:45:00+00:00,16287.0,15442.0,6937.0,2755.0,1898.0
2017-10-06 16:46:00+00:00,5445.0,15190.0,6017.0,2300.0,6100.0
2017-10-06 16:47:00+00:00,6620.0,6231.0,2344.0,4076.0,1900.0
2017-10-06 16:48:00+00:00,25381.0,13196.0,7321.0,3200.0,200.0
2017-10-06 16:49:00+00:00,16499.0,3665.0,5236.0,1400.0,2769.0
2017-10-06 16:50:00+00:00,15901.0,46261.0,2090.0,900.0,1100.0
2017-10-06 16:51:00+00:00,41214.0,28542.0,11329.0,1201.0,1000.0
2017-10-06 16:52:00+00:00,26112.0,5954.0,1974.0,5007.0,200.0
2017-10-06 16:53:00+00:00,39577.0,6540.0,2430.0,3718.0,3100.0
2017-10-06 16:54:00+00:00,3956.0,7794.0,1842.0,1437.0,6137.0
2017-10-06 16:55:00+00:00,10109.0,8549.0,3309.0,1800.0,3495.0
2017-10-06 16:56:00+00:00,42746.0,16284.0,3028.0,800.0,3826.0
2017-10-06 16:57:00+00:00,32397.0,4723.0,5538.0,6879.0,1000.0
2017-10-06 16:58:00+00:00,11046.0,6695.0,1400.0,4809.0,4868.0
2017-10-06 16:59:00+00:00,15278.0,14119.0,1626.0,4971.0,2900.0
2017-10-06 17:00:00+00:00,12549.0,27094.0,3804.0,2888.0,4100.0
2017-10-06 17:01:00+00:00,13288.0,12176.0,22779.0,2500.0,600.0
2017-10-06 17:02:00+00:00,62889.0,13243.0,3291.0,8312.0,1600.0
2017-10-06 17:03:00+00:00,40059.0,16266.0,8655.0,4217.0,485.0
2017-10-06 17:04:00+00:00,16404.0,12795.0,22472.0,250.0,2033.0
2017-10-06 17:05:00+00:00,22776.0,26542.0,11909.0,3441.0,4942.0
2017-10-06 17:06:00+00:00,47468.0,26678.0,21658.0,9398.0,5319.0
2017-10-06 17:07:00+00:00,29380.0,6618.0,18428.0,2797.0,200.0
2017-10-06 17:08:00+00:00,60559.0,16319.0,9019.0,1454.0,805.0
2017-10-06 17:09:00+00:00,28733.0,12450.0,14157.0,1101.0,4488.0
2017-10-06 17:10:00+00:00,14096.0,15321.0,5952.0,4350.0,779.0
2017-10-06 17:11:00+00:00,45961.0,11091.0,2420.0,1799.0,200.0
2017-10-06 17:12:00+00:00,32173.0,13777.0,24405.0,1944.0,1600.0
2017-10-06 17:13:00+00:00,18729.0,14679.0,23745.0,4215.0,1664.0
2017-10-06 17:14:00+00:00,17258.0,13331.0,8748.0,1073.0,780.0
2017-10-06 17:15:00+00:00,23209.0,10714.0,10380.0,3172.0,500.0
2017-10-06 17:16:00+00:00,12929.0,15953.0,31492.0,825.0,962.0
2017-10-06 17:17:00+00:00,29651.0,12615.0,27052.0,2828.0,4544.0
2017-10-06 17:18:00+00:00,27165.0,4387.0,19220.0,1000.0,0.0
2017-10-06 17:19:00+00:00,24339.0,3835.0,26334.0,300.0,6685.0
2017-10-06 17:20:00+00:00,23029.0,18482.0,7305.0,2186.0,1961.0
2017-10-06 17:21:00+00:00,34705.0,20990.0,10019.0,6328.0,5155.0
2017-10-06 17:22:00+00:00,27552.0,7196.0,25346.0,3300.0,800.0
2017-10-06 17:23:00+00:00,19940.0,8590.0,5815.0,1400.0,1400.0
2017-10-06 17:24:00+00:00,10402.0,8536.0,14964.0,2741.0,1045.0
2017-10-06 17:25:00+00:00,30960.0,5650.0,9813.0,3300.0,100.0
2017-10-06 17:26:00+00:00,17095.0,6696.0,8843.0,1500.0,4526.0
2017-10-06 17:27:00+00:00,13842.0,11398.0,9295.0,1131.0,782.0
2017-10-06 17:28:00+00:00,6977.0,13006.0,5228.0,793.0,11146.0
2017-10-06 17:29:00+00:00,17165.0,17530.0,8547.0,2200.0,400.0
2017-10-06 17:30:00+00:00,30853.0,10348.0,6677.0,3375.0,213.0
2017-10-06 17:31:00+00:00,25108.0,17075.0,15972.0,350.0,5101.0
2017-10-06 17:32:00+00:00,37712.0,6872.0,8862.0,5215.0,19057.0
2017-10-06 17:33:00+00:00,23646.0,5399.0,5357.0,1104.0,2840.0
2017-10-06 17:34:00+00:00,39322.0,9749.0,18479.0,700.0,1057.0
2017-10-06 17:35:00+00:00,31886.0,8709.0,6830.0,1222.0,1382.0
2017-10-06 17:36:00+00:00,11337.0,9498.0,10103.0,1500.0,2586.0
2017-10-06 17:37:00+00:00,6739.0,10881.0,10765.0,2594.0,900.0
2017-10-06 17:38:00+00:00,12624.0,5844.0,9075.0,3405.0,1198.0
2017-10-06 17:39:00+00:00,12897.0,14722.0,5050.0,2625.0,300.0
2017-10-06 17:40:00+00:00,24317.0,7748.0,12424.0,700.0,6408.0
2017-10-06 17:41:00+00:00,33441.0,5070.0,5375.0,3035.0,4733.0
2017-10-06 17:42:00+00:00,6518.0,6543.0,31330.0,2823.0,7100.0
2017-10-06 17:43:00+00:00,21037.0,8199.0,6053.0,1203.0,6320.0
2017-10-06 17:44:00+00:00,13292.0,7281.0,33930.0,2019.0,591.0
2017-10-06 17:45:00+00:00,22092.0,7493.0,16086.0,4763.0,5909.0
2017-10-06 17:46:00+00:00,7455.0,9261.0,27936.0,1874.0,2296.0
2017-10-06 17:47:00+00:00,22530.0,8542.0,20888.0,624.0,200.0
2017-10-06 17:48:00+00:00,13187.0,10715.0,19966.0,600.0,2339.0
2017-10-06 17:49:00+00:00,9825.0,9452.0,11255.0,2000.0,6069.0
2017-10-06 17:50:00+00:00,10662.0,8190.0,13724.0,1860.0,3563.0
2017-10-06 17:51:00+00:00,18481.0,8195.0,5543.0,3528.0,5174.0
2017-10-06 17:52:00+00:00,18328.0,11188.0,15092.0,1100.0,1264.0
2017-10-06 17:53:00+00:00,12930.0,11266.0,21821.0,2298.0,2814.0
2017-10-06 17:54:00+00:00,9695.0,10102.0,47513.0,1036.0,1407.0
2017-10-06 17:55:00+00:00,18784.0,9226.0,9029.0,1600.0,1500.0
2017-10-06 17:56:00+00:00,14577.0,7343.0,15044.0,557.0,5217.0
2017-10-06 17:57:00+00:00,21410.0,7581.0,16929.0,1880.0,2700.0
2017-10-06 17:58:00+00:00,25265.0,7309.0,5598.0,2239.0,2377.0
2017-10-06 17:59:00+00:00,6316.0,5370.0,7686.0,2275.0,1912.0
2017-10-06 18:00:00+00:00,13199.0,10628.0,5284.0,1882.0,4498.0
2017-10-06 18:01:00+00:00,11852.0,15530.0,11034.0,2640.0,655.0
2017-10-06 18:02:00+00:00,6400.0,12090.0,7567.0,1741.0,3036.0
2017-10-06 18:03:00+00:00,12333.0,10870.0,21569.0,2176.0,4737.0
2017-10-06 18:04:00+00:00,9556.0,3231.0,16964.0,1911.0,200.0
2017-10-06 18:05:00+00:00,6475.0,6582.0,6494.0,1357.0,3431.0
2017-10-06 18:06:00+00:00,29742.0,8270.0,29292.0,1401.0,2193.0
2017-10-06 18:07:00+00:00,20386.0,6988.0,11320.0,2405.0,7476.0
2017-10-06 18:08:00+00:00,24564.0,11055.0,14173.0,3586.0,4916.0
2017-10-06 18:09:00+00:00,15508.0,14059.0,16032.0,1482.0,3139.0
2017-10-06 18:10:00+00:00,3763.0,13430.0,27187.0,2893.0,2728.0
2017-10-06 18:11:00+00:00,8982.0,22313.0,10725.0,1832.0,600.0
2017-10-06 18:12:00+00:00,12588.0,7337.0,3506.0,1529.0,2400.0
2017-10-06 18:13:00+00:00,17712.0,12369.0,8409.0,2414.0,3714.0
2017-10-06 18:14:00+00:00,19871.0,20120.0,6250.0,971.0,3981.0
2017-10-06 18:15:00+00:00,6940.0,9177.0,8415.0,2433.0,2236.0
2017-10-06 18:16:00+00:00,10392.0,21053.0,7764.0,1200.0,1642.0
2017-10-06 18:17:00+00:00,19382.0,11044.0,12160.0,1480.0,5842.0
2017-10-06 18:18:00+00:00,17119.0,6577.0,6223.0,1487.0,3200.0
2017-10-06 18:19:00+00:00,3268.0,7410.0,5460.0,600.0,1836.0
2017-10-06 18:20:00+00:00,17725.0,23844.0,4655.0,4104.0,5639.0
2017-10-06 18:21:00+00:00,15553.0,11415.0,4769.0,365.0,4260.0
2017-10-06 18:22:00+00:00,7046.0,5353.0,4281.0,4540.0,2749.0
2017-10-06 18:23:00+00:00,27246.0,8860.0,3497.0,3248.0,3625.0
2017-10-06 18:24:00+00:00,8813.0,9571.0,10304.0,832.0,400.0
2017-10-06 18:25:00+00:00,65716.0,7374.0,19280.0,1974.0,3233.0
2017-10-06 18:26:00+00:00,11951.0,10320.0,4170.0,6765.0,3934.0
2017-10-06 18:27:00+00:00,4518.0,7619.0,3081.0,8676.0,2020.0
2017-10-06 18:28:00+00:00,14795.0,16862.0,5359.0,5155.0,3066.0
2017-10-06 18:29:00+00:00,31906.0,5984.0,2700.0,4461.0,600.0
2017-10-06 18:30:00+00:00,15955.0,20211.0,5378.0,3655.0,2073.0
2017-10-06 18:31:00+00:00,13823.0,39030.0,3584.0,3955.0,1065.0
